Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
43	297	156	7	49	0.25	10	0.8
44	35	143	1.8	16.2	0.25	10	0.8
45	135	24	10	30	0.25	10	0.8
46	227	38	2.4	4.8	0.25	10	0.8
47	134	165	1	10	0.25	10	0.8
48	213	138	3	9	0.25	10	0.8
49	90	45	2.8	8.4	0.25	10	0.8
50	121	194	10	70	0.25	10	0.8
51	106	92	3	24	0.25	10	0.8
52	165	211	5.6	16.8	0.25	10	0.8
53	111	167	1.8	12.6	0.25	10	0.8
54	99	117	6	36	0.25	10	0.8
55	227	268	4.8	9.6	0.25	10	0.8
56	114	140	3	9	0.25	10	0.8
57	113	123	7	42	0.25	10	0.8
58	153	104	2.8	11.2	0.25	10	0.8
59	60	89	6.8	40.8	0.25	10	0.8
60	183	152	9.6	19.2	0.25	10	0.8
61	164	102	2.4	21.6	0.25	10	0.8
62	138	212	4.4	26.4	0.25	10	0.8
63	233	179	5.6	44.8	0.25	10	0.8
64	224	219	4.4	17.6	0.25	10	0.8
65	170	143	4.6	46	0.25	10	0.8
66	215	151	1.6	12.8	0.25	10	0.8
67	60	236	4.2	37.8	0.25	10	0.8
68	219	121	5.6	44.8	0.25	10	0.8
69	214	200	4	40	0.25	10	0.8
70	55	55	8.8	26.4	0.25	10	0.8
71	141	149	7.6	45.6	0.25	10	0.8
72	106	203	2.4	9.6	0.25	10	0.8
73	94	167	4.2	8.4	0.25	10	0.8
74	187	140	2.2	22	0.25	10	0.8
75	117	110	5.6	11.2	0.25	10	0.8
76	84	137	3.8	7.6	0.25	10	0.8
77	213	284	7.4	51.8	0.25	10	0.8
78	102	72	6	18	0.25	10	0.8
79	149	153	3.8	34.2	0.25	10	0.8
80	97	213	8	72	0.25	10	0.8
81	148	151	5.4	48.6	0.25	10	0.8
82	205	113	8.2	16.4	0.25	10	0.8
83	148	126	2.4	21.6	0.25	10	0.8
84	154	165	8.4	58.8	0.25	10	0.8
85	208	118	2.2	17.6	0.25	10	0.8
86	203	235	9.8	19.6	0.25	10	0.8
87	140	147	5.2	52	0.25	10	0.8
88	173	188	9.8	98	0.25	10	0.8
89	139	148	9.6	38.4	0.25	10	0.8
90	99	263	7.4	37	0.25	10	0.8
91	164	141	8.4	58.8	0.25	10	0.8
92	254	240	2.8	22.4	0.25	10	0.8
93	146	301	1.2	2.4	0.25	10	0.8
94	235	187	6	12	0.25	10	0.8
95	259	159	7.2	28.8	0.25	10	0.8
96	97	35	4.8	24	0.25	10	0.8
97	155	97	6.2	55.8	0.25	10	0.8
98	102	102	6.6	26.4	0.25	10	0.8
99	118	179	4.6	13.8	0.25	10	0.8
100	169	151	1	2	0.25	10	0.8
101	136	114	3.2	22.4	0.25	10	0.8
102	140	25	8	16	0.25	10	0.8
103	125	174	0.4	2	0.25	10	0.8
104	150	153	1.2	9.6	0.25	10	0.8
105	70	187	9	54	0.25	10	0.8
106	253	69	3.6	25.2	0.25	10	0.8
107	146	184	0.8	4	0.25	10	0.8
108	44	61	2	10	0.25	10	0.8
109	66	141	1.2	12	0.25	10	0.8
110	149	151	8.4	16.8	0.25	10	0.8
111	173	176	3.6	7.2	0.25	10	0.8
112	207	107	9.2	18.4	0.25	10	0.8
-1
