Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
33	239	186	0.2	1.8	0.25	10	0.08
34	311	184	0.6	1.2	0.25	10	0.08
35	174	139	3.2	22.4	0.25	10	0.08
36	266	103	2.4	12	0.25	10	0.08
37	45	147	0.4	1.2	0.25	10	0.08
38	167	227	3.6	14.4	0.25	10	0.08
39	158	161	8.2	57.4	0.25	10	0.08
40	198	166	3.8	11.4	0.25	10	0.08
41	301	187	8	48	0.25	10	0.08
42	159	252	2.4	7.2	0.25	10	0.08
43	28	159	7.4	29.6	0.25	10	0.08
44	206	201	7.6	53.2	0.25	10	0.08
45	109	258	0.4	1.2	0.25	10	0.08
46	86	143	7.6	76	0.25	10	0.08
47	156	171	8.2	41	0.25	10	0.08
48	212	209	0.6	3.6	0.25	10	0.08
49	217	84	1.6	8	0.25	10	0.08
50	166	165	9	90	0.25	10	0.08
51	164	139	10	20	0.25	10	0.08
52	102	167	7	70	0.25	10	0.08
53	158	219	3	27	0.25	10	0.08
54	225	229	9.4	47	0.25	10	0.08
55	248	198	9.4	37.6	0.25	10	0.08
56	178	147	8	56	0.25	10	0.08
57	186	206	5	10	0.25	10	0.08
58	96	151	5.2	36.4	0.25	10	0.08
59	145	221	7.2	50.4	0.25	10	0.08
60	163	134	6.4	57.6	0.25	10	0.08
61	285	224	1.8	14.4	0.25	10	0.08
62	151	195	7	63	0.25	10	0.08
63	226	162	2.8	16.8	0.25	10	0.08
64	66	294	4	24	0.25	10	0.08
65	161	37	9	54	0.25	10	0.08
66	187	239	5	50	0.25	10	0.08
67	156	157	7.8	31.2	0.25	10	0.08
68	148	208	0.4	2.4	0.25	10	0.08
69	48	223	8.4	75.6	0.25	10	0.08
70	127	246	4.8	14.4	0.25	10	0.08
71	193	266	8.4	67.2	0.25	10	0.08
72	152	34	1	9	0.25	10	0.08
73	219	162	1.2	9.6	0.25	10	0.08
74	7	211	6	54	0.25	10	0.08
75	73	179	0.8	6.4	0.25	10	0.08
76	232	227	0.8	3.2	0.25	10	0.08
77	67	152	9.2	27.6	0.25	10	0.08
78	185	221	10	60	0.25	10	0.08
79	137	126	7.2	36	0.25	10	0.08
80	221	248	3.4	6.8	0.25	10	0.08
81	161	171	5.2	41.6	0.25	10	0.08
82	167	198	5.8	34.8	0.25	10	0.08
83	153	290	1.8	7.2	0.25	10	0.08
84	142	189	9.2	92	0.25	10	0.08
85	191	97	2.2	19.8	0.25	10	0.08
86	66	109	9.8	58.8	0.25	10	0.08
87	277	209	6.2	49.6	0.25	10	0.08
88	103	61	9.2	73.6	0.25	10	0.08
89	166	164	1.4	11.2	0.25	10	0.08
90	167	168	1.4	14	0.25	10	0.08
91	158	185	2.6	5.2	0.25	10	0.08
92	189	233	0.2	0.4	0.25	10	0.08
93	101	195	9.4	47	0.25	10	0.08
94	177	172	7.8	23.4	0.25	10	0.08
95	206	133	2.2	19.8	0.25	10	0.08
96	181	206	6.4	38.4	0.25	10	0.08
97	37	226	9.8	29.4	0.25	10	0.08
98	218	32	2.6	13	0.25	10	0.08
99	157	150	4.8	19.2	0.25	10	0.08
100	89	141	7.6	15.2	0.25	10	0.08
101	204	97	6.2	62	0.25	10	0.08
102	67	152	1.4	14	0.25	10	0.08
103	128	235	1.6	4.8	0.25	10	0.08
104	301	157	6	18	0.25	10	0.08
105	163	151	3.8	38	0.25	10	0.08
106	131	109	3.4	13.6	0.25	10	0.08
107	198	238	3.2	6.4	0.25	10	0.08
108	165	171	9.4	28.2	0.25	10	0.08
109	274	101	3.2	28.8	0.25	10	0.08
110	165	172	3	15	0.25	10	0.08
111	223	24	0.4	1.6	0.25	10	0.08
112	162	88	8.4	25.2	0.25	10	0.08
113	146	230	5.8	34.8	0.25	10	0.08
114	130	62	6.4	44.8	0.25	10	0.08
115	125	105	5.8	17.4	0.25	10	0.08
116	120	207	3	21	0.25	10	0.08
117	197	186	5.6	50.4	0.25	10	0.08
118	272	97	2.8	28	0.25	10	0.08
-1
