Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
47	156	171	8.2	100	0.25	10	0.8
48	212	209	0.6	100	0.25	10	0.8
49	217	84	1.6	100	0.25	10	0.8
50	166	165	9	100	0.25	10	0.8
51	164	139	10	100	0.25	10	0.8
52	102	167	7	100	0.25	10	0.8
53	158	219	3	100	0.25	10	0.8
54	225	229	9.4	100	0.25	10	0.8
55	248	198	9.4	100	0.25	10	0.8
56	178	147	8	100	0.25	10	0.8
57	186	206	5	100	0.25	10	0.8
58	96	151	5.2	100	0.25	10	0.8
59	145	221	7.2	100	0.25	10	0.8
60	163	134	6.4	100	0.25	10	0.8
61	285	224	1.8	100	0.25	10	0.8
62	151	195	7	100	0.25	10	0.8
63	226	162	2.8	100	0.25	10	0.8
64	66	294	4	100	0.25	10	0.8
65	161	37	9	100	0.25	10	0.8
66	187	239	5	100	0.25	10	0.8
67	156	157	7.8	100	0.25	10	0.8
68	148	208	0.4	100	0.25	10	0.8
69	48	223	8.4	100	0.25	10	0.8
70	127	246	4.8	100	0.25	10	0.8
71	193	266	8.4	100	0.25	10	0.8
72	152	34	1	100	0.25	10	0.8
73	219	162	1.2	100	0.25	10	0.8
74	7	211	6	100	0.25	10	0.8
75	73	179	0.8	100	0.25	10	0.8
76	232	227	0.8	100	0.25	10	0.8
77	67	152	9.2	100	0.25	10	0.8
78	185	221	10	100	0.25	10	0.8
79	137	126	7.2	100	0.25	10	0.8
80	221	248	3.4	100	0.25	10	0.8
81	161	171	5.2	100	0.25	10	0.8
82	167	198	5.8	100	0.25	10	0.8
83	153	290	1.8	100	0.25	10	0.8
84	142	189	9.2	100	0.25	10	0.8
85	191	97	2.2	100	0.25	10	0.8
86	66	109	9.8	100	0.25	10	0.8
87	277	209	6.2	100	0.25	10	0.8
88	103	61	9.2	100	0.25	10	0.8
89	166	164	1.4	100	0.25	10	0.8
90	167	168	1.4	100	0.25	10	0.8
91	158	185	2.6	100	0.25	10	0.8
92	189	233	0.2	100	0.25	10	0.8
93	101	195	9.4	100	0.25	10	0.8
94	177	172	7.8	100	0.25	10	0.8
95	206	133	2.2	100	0.25	10	0.8
96	181	206	6.4	100	0.25	10	0.8
97	37	226	9.8	100	0.25	10	0.8
98	218	32	2.6	100	0.25	10	0.8
99	157	150	4.8	100	0.25	10	0.8
100	89	141	7.6	100	0.25	10	0.8
101	204	97	6.2	100	0.25	10	0.8
102	67	152	1.4	100	0.25	10	0.8
103	128	235	1.6	100	0.25	10	0.8
104	301	157	6	100	0.25	10	0.8
105	163	151	3.8	100	0.25	10	0.8
106	131	109	3.4	100	0.25	10	0.8
107	198	238	3.2	100	0.25	10	0.8
108	165	171	9.4	100	0.25	10	0.8
109	274	101	3.2	100	0.25	10	0.8
110	165	172	3	100	0.25	10	0.8
111	223	24	0.4	100	0.25	10	0.8
112	162	88	8.4	100	0.25	10	0.8
113	146	230	5.8	100	0.25	10	0.8
114	130	62	6.4	100	0.25	10	0.8
115	125	105	5.8	100	0.25	10	0.8
116	120	207	3	100	0.25	10	0.8
117	197	186	5.6	100	0.25	10	0.8
118	272	97	2.8	100	0.25	10	0.8
-1
