Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
79	163	147	0.4	3.2	0.25	10	0.8
80	178	156	5.6	16.8	0.25	10	0.8
81	175	68	2.8	5.6	0.25	10	0.8
82	168	67	5.2	41.6	0.25	10	0.8
83	121	203	1.6	12.8	0.25	10	0.8
84	251	155	8.6	43	0.25	10	0.8
85	256	243	9.6	76.8	0.25	10	0.8
86	121	95	3.2	16	0.25	10	0.8
87	172	154	7	28	0.25	10	0.8
88	14	183	3.8	34.2	0.25	10	0.8
89	128	115	3.8	30.4	0.25	10	0.8
90	185	101	1	4	0.25	10	0.8
91	268	236	4.4	17.6	0.25	10	0.8
92	106	174	1	6	0.25	10	0.8
93	160	161	1	5	0.25	10	0.8
94	248	251	1.8	5.4	0.25	10	0.8
95	127	237	0.2	2	0.25	10	0.8
96	150	177	2	12	0.25	10	0.8
97	158	135	9.2	46	0.25	10	0.8
98	72	83	8	56	0.25	10	0.8
99	147	189	1.4	8.4	0.25	10	0.8
100	44	118	5.8	52.2	0.25	10	0.8
101	30	139	9.8	78.4	0.25	10	0.8
102	133	34	1.6	8	0.25	10	0.8
103	275	193	7.2	50.4	0.25	10	0.8
104	61	237	2.4	12	0.25	10	0.8
105	238	295	10	60	0.25	10	0.8
106	110	91	5.8	29	0.25	10	0.8
107	227	183	6.4	57.6	0.25	10	0.8
108	212	191	8	32	0.25	10	0.8
109	161	175	8.6	25.8	0.25	10	0.8
110	196	160	1.6	11.2	0.25	10	0.8
111	186	205	5.6	50.4	0.25	10	0.8
112	95	104	3.2	32	0.25	10	0.8
113	93	200	8.6	34.4	0.25	10	0.8
114	55	158	9.4	37.6	0.25	10	0.8
115	150	198	8	48	0.25	10	0.8
116	190	125	7.6	38	0.25	10	0.8
-1
