Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
59	145	221	7.2	100	0.25	10	0.08
60	163	134	6.4	100	0.25	10	0.08
61	285	224	1.8	100	0.25	10	0.08
62	151	195	7	100	0.25	10	0.08
63	226	162	2.8	100	0.25	10	0.08
64	66	294	4	100	0.25	10	0.08
65	161	37	9	100	0.25	10	0.08
66	187	239	5	100	0.25	10	0.08
67	156	157	7.8	100	0.25	10	0.08
68	148	208	0.4	100	0.25	10	0.08
69	48	223	8.4	100	0.25	10	0.08
70	127	246	4.8	100	0.25	10	0.08
71	193	266	8.4	100	0.25	10	0.08
72	152	34	1	100	0.25	10	0.08
73	219	162	1.2	100	0.25	10	0.08
74	7	211	6	100	0.25	10	0.08
75	73	179	0.8	100	0.25	10	0.08
76	232	227	0.8	100	0.25	10	0.08
77	67	152	9.2	100	0.25	10	0.08
78	185	221	10	100	0.25	10	0.08
79	137	126	7.2	100	0.25	10	0.08
80	221	248	3.4	100	0.25	10	0.08
81	161	171	5.2	100	0.25	10	0.08
82	167	198	5.8	100	0.25	10	0.08
83	153	290	1.8	100	0.25	10	0.08
84	142	189	9.2	100	0.25	10	0.08
85	191	97	2.2	100	0.25	10	0.08
86	66	109	9.8	100	0.25	10	0.08
87	277	209	6.2	100	0.25	10	0.08
88	103	61	9.2	100	0.25	10	0.08
89	166	164	1.4	100	0.25	10	0.08
90	167	168	1.4	100	0.25	10	0.08
91	158	185	2.6	100	0.25	10	0.08
92	189	233	0.2	100	0.25	10	0.08
93	101	195	9.4	100	0.25	10	0.08
94	177	172	7.8	100	0.25	10	0.08
95	206	133	2.2	100	0.25	10	0.08
96	181	206	6.4	100	0.25	10	0.08
97	37	226	9.8	100	0.25	10	0.08
98	218	32	2.6	100	0.25	10	0.08
99	157	150	4.8	100	0.25	10	0.08
100	89	141	7.6	100	0.25	10	0.08
101	204	97	6.2	100	0.25	10	0.08
102	67	152	1.4	100	0.25	10	0.08
103	128	235	1.6	100	0.25	10	0.08
104	301	157	6	100	0.25	10	0.08
105	163	151	3.8	100	0.25	10	0.08
106	131	109	3.4	100	0.25	10	0.08
107	198	238	3.2	100	0.25	10	0.08
108	165	171	9.4	100	0.25	10	0.08
109	274	101	3.2	100	0.25	10	0.08
110	165	172	3	100	0.25	10	0.08
111	223	24	0.4	100	0.25	10	0.08
112	162	88	8.4	100	0.25	10	0.08
113	146	230	5.8	100	0.25	10	0.08
114	130	62	6.4	100	0.25	10	0.08
115	125	105	5.8	100	0.25	10	0.08
116	120	207	3	100	0.25	10	0.08
117	197	186	5.6	100	0.25	10	0.08
118	272	97	2.8	100	0.25	10	0.08
-1
