Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
41	134	281	1.4	5.6	0.25	10	0.08
42	142	138	3.8	19	0.25	10	0.08
43	193	102	6	24	0.25	10	0.08
44	30	66	6	30	0.25	10	0.08
45	120	149	6.2	31	0.25	10	0.08
46	136	130	4.6	32.2	0.25	10	0.08
47	85	106	8.4	75.6	0.25	10	0.08
48	148	145	5.8	17.4	0.25	10	0.08
49	40	89	3.8	30.4	0.25	10	0.08
50	268	123	6.8	54.4	0.25	10	0.08
51	80	218	4.4	44	0.25	10	0.08
52	293	155	3.6	10.8	0.25	10	0.08
53	218	192	8.6	34.4	0.25	10	0.08
54	116	268	7	49	0.25	10	0.08
55	142	182	0.6	4.2	0.25	10	0.08
56	124	111	5	50	0.25	10	0.08
57	198	18	3.4	13.6	0.25	10	0.08
58	260	186	3.8	38	0.25	10	0.08
59	75	63	7.6	53.2	0.25	10	0.08
60	269	109	1.6	12.8	0.25	10	0.08
61	169	165	2.6	10.4	0.25	10	0.08
62	78	88	1.8	3.6	0.25	10	0.08
63	208	75	7.2	36	0.25	10	0.08
64	199	23	6	12	0.25	10	0.08
65	85	130	8.2	82	0.25	10	0.08
66	125	202	2.8	14	0.25	10	0.08
67	82	89	1.6	9.6	0.25	10	0.08
68	133	181	2	20	0.25	10	0.08
69	96	48	8.6	25.8	0.25	10	0.08
70	239	109	0.6	4.2	0.25	10	0.08
71	88	192	2.6	20.8	0.25	10	0.08
72	98	90	0.6	1.8	0.25	10	0.08
73	117	92	4	36	0.25	10	0.08
74	134	197	9.6	38.4	0.25	10	0.08
75	252	216	6.4	12.8	0.25	10	0.08
76	148	145	4.6	18.4	0.25	10	0.08
77	53	223	9.6	96	0.25	10	0.08
78	181	143	5.2	26	0.25	10	0.08
79	174	106	8	64	0.25	10	0.08
80	160	184	2	12	0.25	10	0.08
81	36	140	7.6	45.6	0.25	10	0.08
82	229	110	2	12	0.25	10	0.08
83	250	215	5.2	26	0.25	10	0.08
84	204	124	8.4	42	0.25	10	0.08
85	91	107	1.2	7.2	0.25	10	0.08
86	17	109	6.8	54.4	0.25	10	0.08
87	157	85	5	40	0.25	10	0.08
88	151	104	2	10	0.25	10	0.08
89	150	150	7.6	15.2	0.25	10	0.08
90	125	93	4.4	39.6	0.25	10	0.08
91	250	193	3.6	28.8	0.25	10	0.08
92	40	114	8.2	41	0.25	10	0.08
93	238	62	10	60	0.25	10	0.08
94	73	214	0.2	1.4	0.25	10	0.08
95	173	18	7.8	54.6	0.25	10	0.08
96	128	196	6.2	49.6	0.25	10	0.08
97	62	155	1.4	12.6	0.25	10	0.08
98	195	138	8.4	50.4	0.25	10	0.08
99	150	241	7.6	15.2	0.25	10	0.08
100	190	275	9.6	96	0.25	10	0.08
101	121	240	1.4	8.4	0.25	10	0.08
102	236	186	5.8	23.2	0.25	10	0.08
103	167	68	6.8	40.8	0.25	10	0.08
104	126	134	5.8	40.6	0.25	10	0.08
105	254	150	2.6	20.8	0.25	10	0.08
106	167	150	4	36	0.25	10	0.08
107	132	166	3	15	0.25	10	0.08
108	204	57	7.4	74	0.25	10	0.08
109	85	176	1.4	5.6	0.25	10	0.08
110	144	116	4.8	24	0.25	10	0.08
111	138	145	2.6	10.4	0.25	10	0.08
112	148	147	9.2	92	0.25	10	0.08
113	158	110	5.2	10.4	0.25	10	0.08
114	269	84	2.8	22.4	0.25	10	0.08
115	97	18	8.2	41	0.25	10	0.08
116	83	94	6.4	51.2	0.25	10	0.08
117	90	233	4.8	9.6	0.25	10	0.08
118	182	135	7.6	15.2	0.25	10	0.08
119	284	164	9	72	0.25	10	0.08
120	133	116	7.8	54.6	0.25	10	0.08
-1
